fishbase_id,Order,Family,Species,Occurrence,FishBase name,Name,Link,image_counts,image_page_link
16490,Alepocephaliformes,Platytroctidae,Mentodus mesalirus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16490,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16490
13853,Gadiformes,Macrouridae,Mesovagus berryi,native,Berry's grenadier,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=13853,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=13853
10666,Lampriformes,Veliferidae,Metavelifer multiradiatus,native,Spinyfin velifer,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10666,11,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10666
56392,Ophidiiformes,Bythitidae,Microbrotula rubra,endemic,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=56392,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=56392
7804,Centrarchiformes,Microcanthidae,Microcanthus strigatus,native,Stripey,Stripey,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7804,20,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7804
16925,Lophiiformes,Oneirodidae,Microlophichthys microlophus,native,Short-rod anglerfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16925,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16925
3382,Centrarchiformes,Centrarchidae,Micropterus dolomieu,introduced,Smallmouth bass,Smallmouth bass,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3382,37,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3382
3385,Centrarchiformes,Centrarchidae,Micropterus salmoides,introduced,Largemouth black bass,Largemouth bass,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3385,110,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3385
1731,Argentiniformes,Microstomatidae,Microstoma microstoma,native,Slender argentine,Slender argentine,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1731,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1731
7740,Syngnathiformes,Syngnathidae,Minyichthys brachyrhinus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7740,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7740
3016,Cypriniformes,Cobitidae,Misgurnus anguillicaudatus,introduced,Pond loach,Weather loach,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3016,43,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3016
65179,Myliobatiformes,Mobulidae,Mobula alfredi,native,Alfred manta,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=65179,55,https://www.fishbase.se/photos/thumbnailssummary.php?ID=65179
2061,Myliobatiformes,Mobulidae,Mobula birostris,native,Giant manta,Hāhālua,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=2061,70,https://www.fishbase.se/photos/thumbnailssummary.php?ID=2061
2587,Myliobatiformes,Mobulidae,Mobula japanica,native,Spinetail mobula,Japanese devil ray,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=2587,31,https://www.fishbase.se/photos/thumbnailssummary.php?ID=2587
1732,Tetraodontiformes,Molidae,Mola mola,native,Ocean sunfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1732,135,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1732
9122,Argentiniformes,Opisthoproctidae,Monacoa grimaldii,native,Mirrorbelly,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9122,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9122
9037,Anguilliformes,Muraenidae,Monopenchelys acuta,native,Redface moray,Redface moray,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9037,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9037
4663,Synbranchiformes,Synbranchidae,Monopterus albus,introduced,Asian swamp eel,Rice paddy eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4663,41,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4663
1869,Eupercaria/misc,Lethrinidae,Monotaxis grandoculis,native,Humpnose big-eye bream,Mamamu,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1869,123,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1869
12883,Anguilliformes,Moringuidae,Moringua ferruginea,native,Rusty spaghetti eel,Rusty spaghetti eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12883,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12883
67023,Anguilliformes,Moringuidae,Moringua hawaiiensis,native,Hawaiian spaghetti eel,Hawaiian spaghetti eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=67023,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=67023
353,Eupercaria/misc,Moronidae,Morone saxatilis,introduced,Striped bass,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=353,32,https://www.fishbase.se/photos/thumbnailssummary.php?ID=353
785,Mugiliformes,Mugilidae,Mugil cephalus,native,Flathead grey mullet,Ama'ama,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=785,218,https://www.fishbase.se/photos/thumbnailssummary.php?ID=785
15878,Gobiiformes,Gobiidae,Mugilogobius cavifrons,introduced,,Mangrove goby,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=15878,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=15878
5983,Mulliformes,Mullidae,Mulloidichthys flavolineatus,native,Yellowstripe goatfish,Oama,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5983,41,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5983
5985,Mulliformes,Mullidae,Mulloidichthys pfluegeri,native,Orange goatfish,Aka weke,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5985,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5985
5984,Mulliformes,Mullidae,Mulloidichthys vanicolensis,native,Yellowfin goatfish,Oama,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5984,73,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5984
7290,Anguilliformes,Ophichthidae,Muraenichthys schultzei,native,Maimed snake eel,Schultz's worm eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7290,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7290
4489,Myctophiformes,Myctophidae,Myctophum aurolaternatum,native,Golden lanternfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4489,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4489
10699,Myctophiformes,Myctophidae,Myctophum brachygnathum,native,Short-jawed lanternfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10699,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10699
27422,Myctophiformes,Myctophidae,Myctophum lychnobium,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=27422,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=27422
4490,Myctophiformes,Myctophidae,Myctophum nitidulum,native,Pearly lanternfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4490,11,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4490
8053,Anguilliformes,Ophichthidae,Myrichthys colubrinus,native,Harlequin snake eel,Banded snake eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=8053,36,https://www.fishbase.se/photos/thumbnailssummary.php?ID=8053
58269,Anguilliformes,Ophichthidae,Myrichthys magnificus,native,Magnificent snake eel,Puhi la'au,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58269,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58269
7773,Holocentriformes,Holocentridae,Myripristis amaena,native,Brick soldierfish,U u,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7773,22,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7773
4910,Holocentriformes,Holocentridae,Myripristis berndti,native,Blotcheye soldierfish,Menpachi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4910,41,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4910
12596,Holocentriformes,Holocentridae,Myripristis chryseres,native,Yellowfin soldierfish,Pa'u'u,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12596,16,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12596
7306,Holocentriformes,Holocentridae,Myripristis kuntee,native,Shoulderbar soldierfish,'Ū'ū,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7306,37,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7306
5408,Holocentriformes,Holocentridae,Myripristis murdjan,native,Pinecone soldierfish,Blotcheye soldierfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5408,51,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5408
6505,Holocentriformes,Holocentridae,Myripristis vittata,native,Whitetip soldierfish,'Ū'ū,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6505,36,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6505
57321,Argentiniformes,Microstomatidae,Nansenia longicauda,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=57321,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=57321
58795,Argentiniformes,Microstomatidae,Nansenia pelagica,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58795,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58795
6019,Acanthuriformes,Acanthuridae,Naso annulatus,native,Whitemargin unicornfish,Whitemargin unicornfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6019,41,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6019
6021,Acanthuriformes,Acanthuridae,Naso brevirostris,native,Spotted unicornfish,Kala lōlō,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6021,64,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6021
15628,Acanthuriformes,Acanthuridae,Naso caesius,native,Gray unicornfish,Gray unicornfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=15628,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=15628
1263,Acanthuriformes,Acanthuridae,Naso hexacanthus,native,Sleek unicornfish,Kala holo,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1263,62,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1263
1264,Acanthuriformes,Acanthuridae,Naso lituratus,native,Orangespine unicornfish,Umaumalei,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1264,37,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1264
6931,Acanthuriformes,Acanthuridae,Naso maculatus,native,,Spotted unicornfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6931,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6931
1265,Acanthuriformes,Acanthuridae,Naso unicornis,native,Bluespine unicornfish,Kala,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1265,82,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1265
6024,Acanthuriformes,Acanthuridae,Naso vlamingii,native,Bignose unicornfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6024,86,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6024
998,Carangiformes,Carangidae,Naucrates ductor,native,Pilotfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=998,109,https://www.fishbase.se/photos/thumbnailssummary.php?ID=998
3907,Scombriformes,Gempylidae,Nealotus tripes,native,Black snake mackerel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3907,14,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3907
6629,Gobiiformes,Gobiidae,Nemateleotris magnifica,native,Fire goby,Firefish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6629,62,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6629
59502,Anguilliformes,Nemichthyidae,Nemichthys larseni,native,Pale snipe eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59502,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59502
2660,Anguilliformes,Nemichthyidae,Nemichthys scolopaceus,native,Slender snipe eel,Polygon-spotted snipe eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=2660,35,https://www.fishbase.se/photos/thumbnailssummary.php?ID=2660
4573,Lophiiformes,Neoceratiidae,Neoceratias spinifer,native,Spiny seadevil,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4573,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4573
61173,Perciformes/Scorpaenoidei,Scorpaenidae,Neomerinthe rufescens,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=61173,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=61173
5652,Mugiliformes,Mugilidae,Neomyxus leuciscus,native,Acute-jawed mullet,Uouoa,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5652,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5652
10154,Stomiiformes,Stomiidae,Neonesthes capensis,native,Cape snaggletooth,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10154,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10154
16497,Stomiiformes,Stomiidae,Neonesthes microcephalus,native,Smallhead snaggletooth,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16497,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16497
12896,Holocentriformes,Holocentridae,Neoniphon aurolineatus,native,Yellowstriped squirrelfish,Aalaihi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12896,17,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12896
4911,Holocentriformes,Holocentridae,Neoniphon sammara,native,Sammara squirrelfish,"""Ala'ihi",https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4911,56,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4911
7422,Myctophiformes,Neoscopelidae,Neoscopelus macrolepidotus,native,Large-scaled lantern fish,Large-scaled lantern fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7422,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7422
10233,Anguilliformes,Nettastomatidae,Nettastoma parviceps,native,Duck-billed eel,Duck-billed eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10233,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10233
7492,Anguilliformes,Nettastomatidae,Nettastoma solitarium,native,Solitary duckbill eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7492,34,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7492
10561,Anguilliformes,Nettastomatidae,Nettenchelys gephyra,native,Bridge duckbill eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10561,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10561
23196,Gadiformes,Macrouridae,Nezumia burragei,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23196,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23196
58845,Gadiformes,Macrouridae,Nezumia ectenes,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58845,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58845
52362,Gadiformes,Macrouridae,Nezumia holocentra,endemic,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=52362,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=52362
51656,Gadiformes,Macrouridae,Nezumia obliquata,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=51656,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=51656
8527,Gadiformes,Macrouridae,Nezumia propinqua,native,Aloha grenadier,Aloha grenadier,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=8527,7,https://www.fishbase.se/photos/thumbnailssummary.php?ID=8527
2461,Scombriformes,Nomeidae,Nomeus gronovii,native,Man-of-war fish,Bluebottle fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=2461,28,https://www.fishbase.se/photos/thumbnailssummary.php?ID=2461
22628,Notacanthiformes,Notacanthidae,Notacanthus abbotti,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=22628,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=22628
2661,Notacanthiformes,Notacanthidae,Notacanthus chemnitzii,native,Snubnosed spiny eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=2661,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=2661
4553,Myctophiformes,Myctophidae,Notolychnus valdiviae,native,Topside lampfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4553,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4553
7417,Myctophiformes,Myctophidae,Notoscopelus caudispinosus,native,Lobisomem,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7417,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7417
2735,Myctophiformes,Myctophidae,Notoscopelus resplendens,native,Patchwork lampfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=2735,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=2735
5610,Eupercaria/misc,Labridae,Novaculichthys taeniourus,native,Rockmover wrasse,Rockmover wrasse,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5610,67,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5610
23516,Eupercaria/misc,Labridae,Novaculops woodi,native,Hawaiian sandy,Hawaiian sandy,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23516,16,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23516
58182,Perciformes/Serranoidei,Serranidae,Odontanthias elizabethae,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58182,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58182
58183,Perciformes/Serranoidei,Serranidae,Odontanthias fuscipinnis,native,Hawaiian deep anthias,Hawaiian deep anthias,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58183,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58183
